iter	RMSE
127	0.04139223886
128	0.04131623888
129	0.04129478351
130	0.04118485573
131	0.04109604982
132	0.04102401921
133	0.0409546815
134	0.04080513734
135	0.04071828972
136	0.04070864689
137	0.04060187139
138	0.04048431787
139	0.04040814539
140	0.04032968682
141	0.04026939278
142	0.040175993
143	0.04008115364
144	0.04002216315
145	0.03994971638
146	0.03979411349
147	0.03969125419
148	0.03963466283
149	0.03957268786
150	0.03954357062
151	0.03944897053
152	0.03935910945
153	0.03926742659
154	0.03914004906
155	0.0391280879
156	0.03904208596
157	0.03898278864
158	0.03891121132
159	0.03883116209
160	0.03877766266
161	0.03876609305
162	0.03859426537
163	0.03853736823
164	0.03852808116
165	0.0384650681
166	0.03839653693
167	0.03829502528
168	0.03822051604
169	0.03815213152
170	0.0380383555
171	0.0379852179
172	0.03791291572
173	0.03784267923
174	0.03783530589
175	0.03779372984
176	0.03772217932
177	0.03765267319
178	0.03756667736
179	0.03750523656
180	0.03745750639
181	0.03738489931
182	0.03731465479
183	0.03725706016
184	0.0371799054
185	0.03710767116
186	0.03704178187
187	0.0369859646
188	0.03694017126
189	0.03688115515
190	0.03682594643
191	0.0367392126
192	0.03670807167
193	0.03662922657
194	0.03657228059
195	0.0365358639
196	0.0364768549
197	0.03643286953
198	0.036365479
199	0.03632205412
200	0.0362397434
201	0.03618307819
202	0.03613082737
203	0.03608487669
204	0.03604417449
205	0.0359859839
206	0.03593141584
207	0.03585971728
208	0.03575665389
209	0.03568329489
210	0.03562165266
211	0.03556987938
212	0.035533646
213	0.03549507418
214	0.03540180191
215	0.03534671315
216	0.03529229767
217	0.0352225342
218	0.03516297373
219	0.03512708363
220	0.03507597815
221	0.03502462472
222	0.03495637895
223	0.03488176691
224	0.03482256117
225	0.03477679752
226	0.03473969729
227	0.034660807
228	0.03462186856
229	0.03457743163
230	0.0345699529
231	0.03452477745
232	0.03448130753
233	0.03447335541
234	0.034421552
235	0.03436507974
236	0.03431310614
237	0.03428168182
238	0.03421364012
239	0.03415112631
240	0.03410078544
241	0.03405667254
242	0.03397210654
243	0.03391450751
244	0.03387411704
245	0.03381982633
246	0.03376255528
247	0.03370789345
248	0.03368752793
249	0.0336269016
250	0.03355568662
251	0.03351283085
252	0.03346930771
253	0.03342286322
254	0.03332717748
255	0.03331198671
256	0.03324804049
257	0.03321051342
258	0.03317650692
259	0.03313259713
260	0.03306028873
261	0.03301605364
262	0.03300294157
263	0.03293707287
264	0.0328875207
265	0.03284284538
266	0.03278954211
267	0.03275858096
268	0.03270037176
269	0.03263847118
270	0.03258355718
271	0.0325096235
272	0.03242670213
273	0.03236638937
274	0.03232453343
275	0.03227172603
276	0.03223076872
277	0.03222471905
278	0.03218295794
279	0.03217817176
280	0.03213003414
281	0.03209720151
282	0.03205799294
283	0.03200583218
284	0.03193855945
285	0.03190070695
286	0.03184443993
287	0.0318071585
288	0.03174762995
289	0.0316849975
290	0.03163366017
291	0.03159860507
292	0.03156178223
293	0.03155673537
294	0.03152137122
295	0.03147943177
296	0.03144197636
297	0.03140787114
298	0.03135349368
299	0.03130157499
300	0.03122468819
301	0.03117774138
302	0.03114290793
303	0.03110818416
304	0.03105180927
305	0.03099381486
306	0.0309623004
307	0.03091562825
308	0.03086546833
309	0.03080737022
310	0.03078257297
311	0.03073610024
312	0.0306983004
313	0.03066563452
314	0.03063198853
315	0.0305997442
316	0.0305694593
317	0.03053606192
318	0.03049217607
319	0.03048826173
320	0.03044890207
321	0.030424764
322	0.03040130812
323	0.03034824362
324	0.03030929371
325	0.03026385717
326	0.03022137225
327	0.03015708787
328	0.03009766428
329	0.03006217822
330	0.03000189729
331	0.02996421846
332	0.02991005163
333	0.02986719807
334	0.02983704542
335	0.02980087989
336	0.02977625952
337	0.02977154755
338	0.02973041758
339	0.02968849613
340	0.02965826655
341	0.02958554583
342	0.02951818923
343	0.02951406546
344	0.0294915151
345	0.02945241334
346	0.02942262515
347	0.02936754774
348	0.02932337551
349	0.02931854465
350	0.02929357422
351	0.02923644006
352	0.02921924001
353	0.02918533268
354	0.02916958328
355	0.02912685343
356	0.02908682228
357	0.02904874506
358	0.02903324721
359	0.02899449878
360	0.02896813636
361	0.02894189995
362	0.0288885909
363	0.02884694331
364	0.02880941487
365	0.02878565859
366	0.02873826619
367	0.02869203479
368	0.02863915717
369	0.02859138944
370	0.0285390047
371	0.02853159285
372	0.02849370186
373	0.02844171425
374	0.02840444821
375	0.02836300796
376	0.02831924625
377	0.02827320036
378	0.02822408921
379	0.02819864579
380	0.02816782434
381	0.02811331207
382	0.02805323757
383	0.02801550338
384	0.02797918934
385	0.02795297469
386	0.02790802017
387	0.02789926876
388	0.02786295976
389	0.02780629891
390	0.02777271487
391	0.02774159043
392	0.02770953917
393	0.02766532168
394	0.02761917851
395	0.02757773322
396	0.027549182
397	0.02750747557
398	0.02748505338
399	0.02744739099
400	0.02742208001
401	0.02740899975
402	0.02736598478
403	0.02733791466
404	0.02729609482
405	0.02723330593
406	0.02717605958
407	0.02715632121
408	0.02710973259
409	0.0270683554
410	0.02704028404
411	0.02701668916
412	0.02698232067
413	0.02695216169
414	0.02691836518
415	0.0268929925
416	0.02686096387
417	0.02684311285
418	0.02682466685
419	0.02678185074
420	0.02675714652
421	0.02672019085
422	0.02670476748
423	0.02667728063
424	0.02663729004
425	0.02661986275
426	0.02658896221
427	0.0265563702
428	0.0265230891
429	0.02649312708
430	0.02644965096
431	0.02641361831
432	0.02637099827
433	0.02633771839
434	0.02631365748
435	0.026284434
436	0.02625908632
437	0.02623938399
438	0.02623522032
439	0.02622985962
440	0.02619157716
441	0.02615523991
442	0.02611487871
443	0.02609541121
444	0.02607010282
445	0.02603500488
446	0.0260090072
447	0.02596811443
448	0.02591787965
449	0.02588325237
450	0.02583204953
451	0.02579265129
452	0.02576618894
453	0.02573271107
454	0.02572155756
455	0.02570201906
456	0.02565023521
457	0.0256224824
458	0.02558775154
459	0.02554817742
460	0.02551409328
461	0.02548671257
462	0.02546193257
463	0.02541988935
464	0.02537392513
465	0.02532129167
466	0.02528955394
467	0.02526478409
468	0.02523193106
469	0.02521418748
470	0.0252068948
471	0.02517802182
472	0.02515023464
473	0.02512307805
474	0.02509061717
475	0.02505906747
476	0.02501377006
477	0.02496902652
478	0.0249577963
479	0.02491567561
480	0.02488251409
481	0.02485008986
482	0.02480836817
483	0.02477307315
484	0.02474314624
485	0.02472622556
486	0.02468353934
487	0.02467493577
488	0.02464367048
489	0.02461330809
490	0.02457679921
491	0.02455095742
492	0.02452323304
493	0.02448533913
494	0.02445802723
495	0.02444698085
496	0.02441874557
497	0.0243852277
498	0.02436528955
499	0.02435256709
500	0.02430594714
501	0.0242808141
502	0.02424375625
503	0.02422257092
504	0.02419955734
505	0.02417332252
506	0.02415026816
507	0.02413936263
508	0.02411299658
509	0.02407815991
510	0.02404362251
511	0.02401331168
512	0.02399480836
513	0.02396600955
514	0.02393885331
515	0.02391096363
516	0.02389164594
517	0.02386352885
518	0.02384449153
519	0.02381988979
520	0.02379302408
521	0.02376437531
522	0.02373802874
523	0.02371048433
524	0.02367789495
525	0.02366396714
526	0.02363987835
527	0.02362441263
528	0.0235837072
529	0.02357054073
530	0.02355064313
531	0.02351768151
532	0.02348332701
533	0.02343803613
534	0.02340327834
535	0.0233733123
536	0.02334779424
537	0.02333279007
538	0.02330037853
539	0.02327652957
540	0.02326720173
541	0.0232528498
542	0.02324275636
543	0.02321444614
544	0.02319244009
545	0.02316924165
546	0.02313153826
547	0.02311528222
548	0.02308654141
549	0.02305161478
550	0.02302699384
551	0.02299738664
552	0.02298062567
553	0.02296042884
554	0.02293693167
555	0.02292508825
556	0.02288131777
557	0.0228587548
558	0.02283147245
559	0.02280546407
560	0.02277791162
561	0.02276523976
562	0.02273679216
563	0.0227229913
564	0.02270171274
565	0.02269255991
566	0.02267179456
567	0.02264389118
568	0.02261481823
569	0.02257960103
570	0.02255222359
571	0.02251922876
572	0.02250175308
573	0.02248179252
574	0.022469536
575	0.02243660226
576	0.0224027994
577	0.02237896333
578	0.02235457317
579	0.02232724346
580	0.02231146447
581	0.02227997465
582	0.02223782973
583	0.02222614737
584	0.0222059528
585	0.02217978949
586	0.02215980821
587	0.02213501168
588	0.02211321304
589	0.02209404727
590	0.02206880909
591	0.02205484535
592	0.02203509433
593	0.02200917634
594	0.0219801207
595	0.02195529528
596	0.02192921143
597	0.02190051503
598	0.02187845999
599	0.02183484459
600	0.02181671087
601	0.02180452917
602	0.02177461671
603	0.02174685033
604	0.0217090198
605	0.0216763335
606	0.02166212692
607	0.02164365193
608	0.02161267206
609	0.02157334662
610	0.02154631223
611	0.02152204743
612	0.02149038767
613	0.02145122776
614	0.02142782486
615	0.02140499539
616	0.02138234734
617	0.02138100702
618	0.02134946014
619	0.02134723529
620	0.02133165385
621	0.02130250818
622	0.02129179104
623	0.02125914144
624	0.02123852922
625	0.02121938419
626	0.02119083123
627	0.02117505105
628	0.02115266969
629	0.02112118266
630	0.02109342493
631	0.02107625137
632	0.02104936391
633	0.02102627966
634	0.02099886886
635	0.02098538022
636	0.02097450989
637	0.02096348555
638	0.02093286294
639	0.02090321977
640	0.02087493952
641	0.02084107254
642	0.02082359763
643	0.02081299948
644	0.02079871746
645	0.02077896212
646	0.02075871769
647	0.0207274028
648	0.02071258942
649	0.02069747997
650	0.0206812859
651	0.0206673548
652	0.02066248262
653	0.02063566588
654	0.02062476907
655	0.02060660065
656	0.02060490212
657	0.02056995242
658	0.02055318523
659	0.02052491045
660	0.02049867583
661	0.02049072742
662	0.02046791307
663	0.02043778533
664	0.02043301863
665	0.02042927109
666	0.02039837404
667	0.02038745098
668	0.02036371425
669	0.02035196411
670	0.02032256881
671	0.02029602556
672	0.0202724613
673	0.02027064527
674	0.02025016884
675	0.02023696462
676	0.02021706608
677	0.02020112213
678	0.02017670698
679	0.02017324111
680	0.02014195639
681	0.02011670227
682	0.0200959254
683	0.02007687673
684	0.02006859658
685	0.02005176041
686	0.02003880473
687	0.02002338692
688	0.02000548381
689	0.01998321362
690	0.01998041431
691	0.01995795397
692	0.01994794572
693	0.01994556214
694	0.01992135672
695	0.01991240239
696	0.01988758698
697	0.01986330913
698	0.01982813789
699	0.01982495267
700	0.01980985281
701	0.01979335958
702	0.01977389523
703	0.01976322265
704	0.01974697142
705	0.01973086072
706	0.01970908775
707	0.01968576999
708	0.01966897373
709	0.01963920433
710	0.01963265387
711	0.01961160701
712	0.01957823787
713	0.01955065799
714	0.01953467962
715	0.01951259338
716	0.01948767679
717	0.0194825001
718	0.01945131463
719	0.01942431537
720	0.01941180566
721	0.01939917302
722	0.01936710526
723	0.01934118924
724	0.01932207547
725	0.01930001953
726	0.01928447822
727	0.01925562974
728	0.01922622104
729	0.01920537812
730	0.01918574174
731	0.01917021187
732	0.01915287442
733	0.01913737476
734	0.01912676773
735	0.01910139894
736	0.01908307224
737	0.01907208646
738	0.01904637726
739	0.01902956644
740	0.01900546795
741	0.0189949087
742	0.01898072543
743	0.01895975839
744	0.01894097223
745	0.01892101999
746	0.01890348283
747	0.01890035718
748	0.01886511239
749	0.01884485699
750	0.01882719657
751	0.01879861564
752	0.01878056321
753	0.01875439237
754	0.01873320511
755	0.01871283638
756	0.01869209323
757	0.01868354376
758	0.01867270843
759	0.01866167341
760	0.01863448892
761	0.01861559465
762	0.01858566721
763	0.01855828839
764	0.0185360683
765	0.01851219792
766	0.01848658064
767	0.01846886245
768	0.01845099965
769	0.01844193637
770	0.01842250878
771	0.018403303
772	0.01838394037
773	0.01836617691
774	0.0183414219
775	0.01832717905
776	0.01831158067
777	0.01830321408
778	0.01828517238
779	0.01826569634
780	0.01823892226
781	0.01823268439
782	0.01821612748
783	0.01819710552
784	0.01818192944
785	0.01815775108
786	0.01813001856
787	0.0181230243
788	0.01810816105
789	0.01808732193
790	0.01806189158
791	0.01804283425
792	0.01801316854
793	0.01799188823
794	0.01798363658
795	0.01796369418
796	0.01794943805
797	0.01792302147
798	0.0179088655
799	0.01789556117
800	0.01789352402
801	0.01787505664
802	0.01785441648
803	0.0178352802
804	0.01781842687
805	0.01780221678
806	0.01779372585
807	0.01777578159
808	0.01775565899
809	0.01774139416
810	0.01772447462
811	0.01770965561
812	0.01768422028
813	0.01767458377
814	0.017662542
815	0.01763912853
816	0.01762574637
817	0.01761080296
818	0.01759814866
819	0.01758429935
820	0.01755953479
821	0.01754871084
822	0.01752631734
823	0.01751110948
824	0.017497178
825	0.01748121834
826	0.01747275243
827	0.01745695711
828	0.01744179676
829	0.01743906352
830	0.01742207954
831	0.01741064006
832	0.01738920749
833	0.01736794699
834	0.01734759812
835	0.01732064895
836	0.01730854068
837	0.01729531531
838	0.01727837594
839	0.01725835122
840	0.01723590157
841	0.01722070207
842	0.01720396114
843	0.01719146863
844	0.01717329756
845	0.01716471587
846	0.01714551993
847	0.01713335546
848	0.01712198006
849	0.01710218212
850	0.01709060271
851	0.01707712207
852	0.01706204162
853	0.01704484385
854	0.01703108481
855	0.01702044666
856	0.01700351383
857	0.01699285239
858	0.01698285966
859	0.01696416043
860	0.01694982858
861	0.01692845581
862	0.01690994297
863	0.01689236394
864	0.01686963455
865	0.01685052229
866	0.01683952498
867	0.01682593905
868	0.01681579458
869	0.01680045732
870	0.01678544695
871	0.0167654278
872	0.0167528647
873	0.0167356595
874	0.01672488972
875	0.01670989069
876	0.01668855508
877	0.01667310771
878	0.01664525569
879	0.01662256324
880	0.01660816564
881	0.01659120429
882	0.01658649478
883	0.01657129856
884	0.01655331225
885	0.01654045868
886	0.01651965185
887	0.01649367019
888	0.01648139269
889	0.01647144291
890	0.01645797215
891	0.01644243011
892	0.01643221
893	0.0164100969
894	0.01640250934
895	0.01639114898
896	0.0163706962
897	0.0163566551
898	0.01633937916
899	0.01633098197
900	0.01632265783
901	0.0163055919
902	0.01628950879
903	0.01626655327
904	0.01624478837
905	0.0162271952
906	0.01620360689
907	0.01618655455
908	0.01616647672
909	0.01615207568
910	0.01613756947
911	0.01613160533
912	0.01611069027
913	0.01609094646
914	0.0160749563
915	0.01605252207
916	0.01603644833
917	0.01602303652
918	0.01601451025
919	0.01599114193
920	0.01596951687
921	0.01595531358
922	0.01594821708
923	0.01592824259
924	0.01591265792
925	0.01590064293
926	0.01589204966
927	0.01588130849
928	0.01586795475
929	0.01584687875
930	0.01583862952
931	0.01582198482
932	0.01581120438
933	0.0157971303
934	0.01578526608
935	0.01576851952
936	0.01575196749
937	0.0157348939
938	0.0157186082
939	0.01570329743
940	0.01568601953
941	0.0156791607
942	0.01566713684
943	0.01564956298
944	0.01563857609
945	0.01563128226
946	0.01561897706
947	0.01560585272
948	0.01560452961
949	0.01559169921
950	0.01557969718
951	0.01557891449
952	0.01556792653
953	0.01555963951
954	0.0155522746
955	0.01554327463
956	0.01553248153
957	0.0155173518
958	0.01550317663
959	0.01549119944
960	0.01548273271
961	0.01546965258
962	0.01544975607
963	0.01543449832
964	0.01541898942
965	0.01540588325
966	0.01539624848
967	0.01538984352
968	0.01537722497
969	0.0153677969
970	0.01535299533
971	0.01535116081
972	0.01534376855
973	0.01532554621
974	0.01531269462
975	0.01530394085
976	0.015288615
977	0.01527730007
978	0.0152676366
979	0.01525906403
980	0.0152418732
981	0.0152383159
982	0.01523323275
983	0.01521799502
984	0.01520609462
985	0.0151951462
986	0.01518786189
987	0.0151672669
988	0.01515479883
989	0.01513898138
990	0.01512347701
991	0.01510216507
992	0.01509395119
993	0.01508926167
994	0.01508021235
995	0.01507425178
996	0.01506757737
997	0.01505785993
998	0.01504908508
999	0.01503162817
1000	0.01501261726
1001	0.01500207309
1002	0.01498861329
1003	0.01497619748
1004	0.01496001736
1005	0.01494446155
1006	0.01494325491
1007	0.014933497
1008	0.01492088679
1009	0.01491034583
1010	0.01489159009
1011	0.01487627209
1012	0.01486575671
1013	0.014843955
1014	0.014828011
1015	0.0148116744
1016	0.01480164349
1017	0.0147821559
1018	0.01476784411
1019	0.01475131705
1020	0.01473458733
1021	0.01472404255
1022	0.0147073037
1023	0.01469151833
1024	0.01467147389
1025	0.0146693106
1026	0.01465599213
1027	0.01464536373
1028	0.01462465154
1029	0.01461340992
1030	0.01459965452
1031	0.01459177002
1032	0.01457828551
1033	0.01456589829
1034	0.01454661444
1035	0.01454417568
1036	0.01453570648
1037	0.01451463145
1038	0.01449731702
1039	0.01448972678
1040	0.01448143448
1041	0.01447414807
1042	0.0144682704
1043	0.01445920712
1044	0.01445104816
1045	0.01443869178
1046	0.01441672395
1047	0.01439809725
1048	0.01438341658
1049	0.01437533338
1050	0.01435966356
1051	0.01434919871
1052	0.01433782637
1053	0.01432982575
1054	0.01431651739
1055	0.0143015248
1056	0.01429688688
1057	0.014288127
1058	0.01427723569
1059	0.01425999286
1060	0.01424270049
1061	0.01423489391
1062	0.01422048098
1063	0.01421334765
1064	0.01420605047
1065	0.01419264178
1066	0.014176267
1067	0.01416599643
1068	0.01415853441
1069	0.01414568574
1070	0.01412990856
1071	0.01411040944
1072	0.0140960564
1073	0.01408181309
1074	0.01406955786
1075	0.01405146614
1076	0.01403527655
1077	0.01401875189
1078	0.01400934633
1079	0.01399433655
1080	0.0139843778
1081	0.01397146545
1082	0.01396779123
1083	0.01395626029
1084	0.01394330957
1085	0.01393535264
1086	0.01391834489
1087	0.0139076372
1088	0.01388453707
1089	0.01387866256
1090	0.01386525765
1091	0.01385501161
1092	0.01383431025
1093	0.01381161467
1094	0.01379870963
1095	0.01378640282
1096	0.01377911833
1097	0.01376365034
1098	0.01375476292
1099	0.01374307905
1100	0.01372591893
1101	0.01372076437
1102	0.01370970263
1103	0.01369828077
1104	0.01368704516
1105	0.01368110484
1106	0.01367036898
1107	0.01366007964
1108	0.01365019843
1109	0.01363696872
1110	0.01362162652
1111	0.01360998071
1112	0.01359303726
1113	0.01357765112
1114	0.0135616156
1115	0.01355889212
1116	0.01353734809
1117	0.01352577901
1118	0.01352487959
1119	0.01351692407
1120	0.01350694896
1121	0.01350368239
1122	0.01349799978
1123	0.0134851152
1124	0.01346871651
1125	0.0134568862
1126	0.01343900804
1127	0.01342344622
1128	0.01340768283
1129	0.01339674546
1130	0.013378311
1131	0.01336885634
1132	0.01336818705
1133	0.01335964935
1134	0.01335461453
1135	0.01334330722
1136	0.01332884288
1137	0.01331699897
1138	0.01330713867
1139	0.01329767672
1140	0.01328455698
1141	0.01327054122
1142	0.01326702633
1143	0.01326065137
1144	0.01325020748
1145	0.01324381443
1146	0.01323824987
1147	0.01322927662
1148	0.01321549973
1149	0.01321374595
1150	0.01320647128
1151	0.01318938054
1152	0.01318368752
1153	0.01317619968
1154	0.01317226971
1155	0.01316463768
1156	0.01316286566
1157	0.01315560457
1158	0.01315112618
1159	0.01314055185
1160	0.01312657989
1161	0.01311553312
1162	0.01310623182
1163	0.01309539163
1164	0.01308566659
1165	0.01307838126
1166	0.01307735502
1167	0.01306535456
1168	0.01305547666
1169	0.01303976151
1170	0.01303626581
1171	0.0130227081
1172	0.0130135164
1173	0.0130029817
1174	0.01299842392
1175	0.01299125802
1176	0.01297715316
1177	0.01296472052
1178	0.01295330398
1179	0.01294355381
1180	0.01292926173
1181	0.0129150452
1182	0.01290125505
1183	0.01287964282
1184	0.01286948161
1185	0.01286283409
1186	0.01285314937
1187	0.01284395075
1188	0.01283556373
1189	0.01282200535
1190	0.01281275878
1191	0.0127979402
1192	0.01278443133
1193	0.01277534617
1194	0.01276418455
1195	0.01274882764
1196	0.01274727144
1197	0.01273888267
1198	0.01273382197
1199	0.01271958545
1200	0.01271555145
1201	0.01269888632
1202	0.0126928972
1203	0.01268217075
1204	0.01267236716
1205	0.01266376975
1206	0.01265364057
1207	0.01264296603
1208	0.01263549544
1209	0.01262116245
1210	0.01260226665
1211	0.01259810159
1212	0.01259449432
1213	0.01258581806
1214	0.01258368956
1215	0.01256765286
1216	0.01256140808
1217	0.01255929028
1218	0.01255157884
1219	0.01254582161
1220	0.0125345966
1221	0.01252878256
1222	0.01250955871
1223	0.01250028222
1224	0.0124895623
1225	0.01247841563
1226	0.01246334349
1227	0.01244897256
1228	0.01244571454
1229	0.012434188
1230	0.01243084956
1231	0.01242716197
1232	0.01241769186
1233	0.01240749039
1234	0.01240423128
1235	0.01239489473
1236	0.0123871893
1237	0.01237849658
1238	0.01236335676
1239	0.01236085444
1240	0.0123537305
1241	0.01234502268
1242	0.01233498612
1243	0.01231749599
1244	0.01230867144
1245	0.0123077945
1246	0.01229897777
1247	0.01228455655
1248	0.01227636958
1249	0.01226931981
1250	0.01226303983
1251	0.01224719959
1252	0.01223151677
1253	0.01222492237
1254	0.0122180986
1255	0.01221363563
1256	0.01220209305
1257	0.01218984991
1258	0.01218113934
1259	0.01216787315
1260	0.01215167169
1261	0.01215103329
1262	0.01214260922
1263	0.01213081461
1264	0.01212283292
1265	0.01211396286
1266	0.01210373748
1267	0.01210245294
1268	0.01209048417
1269	0.0120767518
1270	0.0120700871
1271	0.01206148643
1272	0.01205450383
1273	0.01204599003
1274	0.01203979326
1275	0.01203895537
1276	0.01203294345
1277	0.01202598911
1278	0.01201423241
1279	0.01200371943
1280	0.01199722978
1281	0.01199627462
1282	0.01198195381
1283	0.01197608732
1284	0.01197260987
1285	0.01196863882
1286	0.01195599759
1287	0.01194563528
1288	0.01193950307
1289	0.01192424264
1290	0.01191736609
1291	0.01190650578
1292	0.01189972776
1293	0.01188630998
1294	0.01187666001
1295	0.01186532129
1296	0.01185997449
1297	0.01185368979
1298	0.01184391326
1299	0.01183938505
1300	0.01182888014
1301	0.01181474602
1302	0.0118099657
1303	0.01180117585
1304	0.01178896184
1305	0.01178676792
1306	0.01177385801
1307	0.0117604978
1308	0.01175910907
1309	0.01175304894
1310	0.01174457978
1311	0.01173042383
1312	0.01171764813
1313	0.01170513027
1314	0.01169763662
1315	0.0116907554
1316	0.01168174791
1317	0.01167459367
1318	0.0116700107
1319	0.01166123848
1320	0.01165239005
1321	0.01163778516
1322	0.01163191444
1323	0.0116193917
1324	0.01161240207
1325	0.01160725847
1326	0.01159901823
1327	0.01159121915
1328	0.01157974835
1329	0.01157709764
1330	0.01156698124
1331	0.01155847408
1332	0.01154883239
1333	0.01153792193
1334	0.01152955238
1335	0.01151949078
1336	0.01151058025
1337	0.01150425525
1338	0.01150111185
1339	0.01149054967
1340	0.01148473311
1341	0.01147723103
1342	0.01146741618
1343	0.01145939542
1344	0.01144606063
1345	0.01144088034
1346	0.01142741758
1347	0.0114206927
1348	0.01141393061
1349	0.01140654075
1350	0.01139468482
1351	0.01138238434
1352	0.01137650974
1353	0.01136584014
1354	0.01135191548
1355	0.01133954484
1356	0.01132799462
1357	0.01132109094
1358	0.01131219071
1359	0.01130305126
1360	0.01129379335
1361	0.01128902787
1362	0.01127937628
1363	0.01127683814
1364	0.01127097221
1365	0.01126089337
1366	0.01125474592
1367	0.01124499792
1368	0.01123536386
1369	0.01122289068
1370	0.01120690397
1371	0.0111979637
1372	0.01119017805
1373	0.01118062642
1374	0.01116996826
1375	0.01115897039
1376	0.01114947832
1377	0.01113786225
1378	0.01112604129
1379	0.01112468629
1380	0.01111476554
1381	0.01111000341
1382	0.01110223255
1383	0.01109026898
1384	0.01107989124
1385	0.01107364197
1386	0.01106371332
1387	0.01104998184
1388	0.01104233948
1389	0.01103364678
1390	0.0110230708
1391	0.01101869352
1392	0.01101268677
1393	0.01099764766
1394	0.01098609977
1395	0.01097692537
1396	0.01096803004
1397	0.01096110667
1398	0.01094616385
1399	0.01093270729
1400	0.01092408382
1401	0.01091724185
1402	0.01090701308
1403	0.01089631444
1404	0.01088986375
1405	0.01088864463
1406	0.01087496696
1407	0.01087201004
1408	0.01086494928
1409	0.01086058503
1410	0.01085519145
1411	0.01084628976
1412	0.01083218436
1413	0.01082023548
1414	0.01081045079
1415	0.01080109485
1416	0.01078902247
1417	0.01077946778
1418	0.01076051953
1419	0.01075184258
1420	0.01074429528
1421	0.01074367267
1422	0.01074031807
1423	0.01073159884
1424	0.01073019376
1425	0.01072118771
1426	0.01071502029
1427	0.0107094421
1428	0.01070018718
1429	0.0106890795
1430	0.01068336767
1431	0.01067201183
1432	0.01066045559
1433	0.01065691302
1434	0.01064646054
1435	0.0106387528
1436	0.01062365073
1437	0.01061406208
1438	0.01060167595
1439	0.01059156603
1440	0.01058248553
1441	0.01058199373
1442	0.01057716569
1443	0.01055929439
1444	0.01055885347
1445	0.01055231309
1446	0.01053943856
1447	0.01053415181
1448	0.01052519961
1449	0.01052001393
1450	0.01051144451
1451	0.0105034306
1452	0.01049356258
1453	0.01048059617
1454	0.01046987188
1455	0.01045914686
1456	0.01045676778
1457	0.01045118145
1458	0.01044111449
1459	0.01043060184
1460	0.01042250467
1461	0.01041875103
1462	0.01041206678
1463	0.0104042779
1464	0.01040031437
1465	0.01039325637
1466	0.01038021403
1467	0.01036963592
1468	0.01035988978
1469	0.01035077423
1470	0.01034893923
1471	0.01033720782
1472	0.01033054696
1473	0.01032280735
1474	0.01031953125
1475	0.01031660318
1476	0.01031094994
1477	0.01030504183
1478	0.01029879525
1479	0.01029139082
1480	0.01028251973
1481	0.01027572514
1482	0.0102651086
1483	0.01025815652
1484	0.01025137513
1485	0.01025088156
1486	0.01024430788
1487	0.01023271154
1488	0.01022889382
1489	0.0102185245
1490	0.01020913374
1491	0.01020629199
1492	0.01019592359
1493	0.01019064164
1494	0.01018337662
1495	0.01017820361
1496	0.01016615715
1497	0.010158039
1498	0.01015261755
1499	0.01014577656
